MonthYear,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumArticles,AvgTone,ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,rn,date,IsConflict,IsNegative
202511,COTONOU,BEN,,BENIN,BEN,LEG,08,2,5.0,10,10,2.32558139534884,BN,Benin,9.5,2.25,76,2025-11-01,0,0
202511,HEAD OF STATE,,GOV,,,,08,2,5.0,10,10,2.32558139534884,BN,Benin,9.5,2.25,155,2025-11-01,0,0
202511,ECOWAS,WAF,IGO,MINIST,,GOV,04,1,5.0,5,5,1.0752688172043,BN,Benin,9.5,2.25,258,2025-11-01,0,0
202511,BENIN,BEN,,SENATE,,LEG,08,2,5.0,10,10,2.18579234972678,BN,Benin,9.5,2.25,266,2025-11-01,0,0
202511,LAWMAKER,,LEG,,,,08,2,5.0,10,10,-1.52838427947598,BN,"Porto-Novo, Qué, Benin",6.48333,2.61667,326,2025-11-01,0,1
202511,CIVIL SOCIETY,,CVL,JOURNALIST,,MED,04,1,5.0,5,5,-1.12359550561798,BN,"Yaye, Benin (general), Benin",8.53849,2.43121,339,2025-11-01,0,1
202511,BENIN,BEN,,,,,08,2,5.0,10,10,3.76811594202898,BN,Benin,9.5,2.25,379,2025-11-01,0,0
202511,BENIN,BEN,LEG,SENATE,,LEG,08,2,5.0,10,10,2.73224043715847,BN,Benin,9.5,2.25,401,2025-11-01,0,0
202511,SENATE PRESIDENT,,LEG,PRESIDENT,,GOV,08,2,5.0,8,8,2.52808988764045,BN,Benin,9.5,2.25,410,2025-11-01,0,0
202511,COMMANDER,,MIL,GOVERNMENT,,GOV,08,2,5.0,5,5,-8.33333333333333,BN,Benin,9.5,2.25,464,2025-11-01,0,1
202511,BENIN,BEN,,,,,08,2,5.0,10,10,-0.839160839160829,BN,Benin,9.5,2.25,483,2025-11-01,0,1
202511,AFRICA,AFR,,REPRESENTATIVES,,LEG,04,1,5.0,5,5,3.37078651685393,BN,Benin,9.5,2.25,507,2025-11-01,0,0
202511,GUINEA BISSAU,GNB,GOV,GUINEA BISSAU,GNB,,08,2,5.0,1,1,0.48484848484848,BN,Benin,9.5,2.25,521,2025-11-01,0,0
202511,BENIN,BEN,,BANK,,BUS,08,2,5.0,6,6,3.57142857142858,BN,Benin,9.5,2.25,574,2025-11-01,0,0
202511,ECOWAS,WAF,IGO,,,,03,1,5.0,10,10,7.44416873449132,BN,Benin,9.5,2.25,594,2025-11-01,0,0
202511,COTONOU,BEN,,UNIVERSITY,,EDU,04,1,5.0,10,10,-2.61627906976744,BN,Benin,9.5,2.25,596,2025-11-01,0,1
202511,DEPUTY,,COP,GOVERNMENT,,GOV,04,1,5.0,10,10,-4.72813238770685,BN,Benin,9.5,2.25,641,2025-11-01,0,1
202511,SCHOOL,,EDU,,,,08,2,5.0,10,10,0.41465100207325,BN,Benin,9.5,2.25,653,2025-11-01,0,0
202511,AFRICA,AFR,,JOURNALIST,,MED,04,1,5.0,10,10,-0.71942446043165,BN,Benin,9.5,2.25,659,2025-11-01,0,1
202511,GOVERNOR,,GOV,THE POOR,,CVL,08,2,5.0,10,10,-0.21141649048626,BN,Benin,9.5,2.25,729,2025-11-01,0,1
202511,BENIN,BEN,,GOVERNMENT,,GOV,08,2,5.0,2,2,-9.68586387434559,BN,Benin,9.5,2.25,745,2025-11-01,0,1
202511,BENIN,BEN,,,,,08,2,5.0,4,4,1.19205298013245,BN,Benin,9.5,2.25,841,2025-11-01,0,0
202511,,,,ECOWAS,WAF,IGO,03,1,5.0,10,10,7.44416873449132,BN,Benin,9.5,2.25,842,2025-11-01,0,0
202511,BENIN,BEN,,AFRICA,AFR,,08,2,5.0,6,6,-2.94550810014728,BN,Benin,9.5,2.25,860,2025-11-01,0,1
202511,BENIN,BEN,,LAWMAKER,,LEG,08,2,5.0,10,10,0.0,BN,Benin,9.5,2.25,861,2025-11-01,0,0
202511,,,,GOVERNOR,,GOV,08,2,5.0,3,3,-3.74787052810903,BN,Benin,9.5,2.25,1006,2025-11-01,0,1
202511,,,,MINIST OF FOREIGN AFFAIRS,,GOV,08,2,5.0,3,3,-2.86225402504472,BN,Benin,9.5,2.25,1077,2025-11-01,0,1
202511,BENIN,BEN,,AFRICA,AFR,,08,2,5.0,4,4,-2.94550810014728,BN,Benin,9.5,2.25,1095,2025-11-01,0,1
202511,BENIN,BEN,,AFRICA,AFR,,08,2,5.0,8,8,-2.97520661157025,BN,Benin,9.5,2.25,1105,2025-11-01,0,1
202511,BENIN,BEN,,AFRICA,AFR,,08,2,5.0,2,2,-2.97520661157025,BN,Benin,9.5,2.25,1136,2025-11-01,0,1
202511,BENIN,BEN,LEG,BENIN,BEN,GOV,08,2,5.0,2,2,2.52808988764045,BN,Benin,9.5,2.25,1141,2025-11-01,0,0
202511,,,,MINIST OF EDUCATION,,GOV,08,2,5.0,6,6,-3.24324324324325,BN,Benin,9.5,2.25,1190,2025-11-01,0,1
202511,NATIONAL ASSEMBLY,,LEG,,,,08,2,5.0,10,10,2.18579234972678,BN,Benin,9.5,2.25,1192,2025-11-01,0,0
202511,BENIN,BEN,,CHAMBER,,LEG,08,2,5.0,10,10,2.18579234972678,BN,Benin,9.5,2.25,1199,2025-11-01,0,0
202511,HEAD OF STATE,,GOV,,,,08,2,5.0,10,10,2.06896551724138,BN,Benin,9.5,2.25,1231,2025-11-01,0,0
202511,ECOWAS,WAF,IGO,REPRESENTATIVES,,LEG,04,1,5.0,10,10,6.48148148148149,BN,Benin,9.5,2.25,1244,2025-11-01,0,0
202511,GOVERNMENT,,GOV,,,,08,2,5.0,6,6,-2.01900237529691,BN,Benin,9.5,2.25,1270,2025-11-01,0,1
202511,,,,MINIST OF EDUCATION,,GOV,08,2,5.0,2,2,-3.24324324324325,BN,Benin,9.5,2.25,1297,2025-11-01,0,1
202511,,,,JOURNALIST,,MED,04,1,5.0,5,5,-1.12359550561798,BN,"Yaye, Benin (general), Benin",8.53849,2.43121,1379,2025-11-01,0,1
202511,,,,MINIST,,GOV,04,1,5.0,8,8,1.38888888888889,BN,Benin,9.5,2.25,1403,2025-11-01,0,0
202511,COTONOU,BEN,,MINISTRY,,GOV,04,1,5.0,10,10,-2.61627906976744,BN,Benin,9.5,2.25,1416,2025-11-01,0,1
202511,GUINEA,GIN,GOV,GUINEA BISSAU,GNB,,08,2,5.0,4,4,0.48484848484848,BN,Benin,9.5,2.25,1436,2025-11-01,0,0
202511,,,,BENIN,BEN,,04,1,5.0,2,2,6.1307901907357,BN,Benin,9.5,2.25,1440,2025-11-01,0,0
202511,GOVERNOR,,GOV,THE POOR,,CVL,08,2,5.0,10,10,0.0,BN,Benin,9.5,2.25,1447,2025-11-01,0,0
202511,BENIN,BEN,,,,,08,2,5.0,4,4,-6.11854684512429,BN,Benin,9.5,2.25,1470,2025-11-01,0,1
202511,INTERPOL,,IGO,BENIN,BEN,,08,2,5.0,1,1,-9.79729729729733,BN,Benin,9.5,2.25,1471,2025-11-01,0,1
202511,GOVERNMENT,,GOV,,,,08,2,5.0,3,3,-9.68586387434559,BN,Benin,9.5,2.25,1561,2025-11-01,0,1
202511,GUINEA BISSAU,GNB,GOV,,,,08,2,5.0,3,3,0.48484848484848,BN,Benin,9.5,2.25,1578,2025-11-01,0,0
202511,SENATOR,,LEG,GOVERNOR,,GOV,08,2,5.0,4,4,-0.29197080291971,BN,Benin,9.5,2.25,1656,2025-11-01,0,1
202511,BENIN,BEN,,MINIST,,GOV,04,1,5.0,5,5,1.0752688172043,BN,Benin,9.5,2.25,1750,2025-11-01,0,0
202511,,,,MINIST,,GOV,04,1,5.0,7,7,2.4822695035461,BN,Benin,9.5,2.25,1753,2025-11-01,0,0
202506,BENIN,BEN,,,,,08,2,5.0,10,10,-1.81818181818181,BN,Benin,9.5,2.25,14,2025-06-01,0,1
202506,BOSS,,BUS,,,,08,2,5.0,5,5,0.920245398773,BN,Benin,9.5,2.25,62,2025-06-01,0,0
202506,CITIZEN,,CVL,,,,08,2,5.0,20,20,2.98210735586482,BN,"Natitingou, Atakora, Benin",10.3042,1.37962,161,2025-06-01,0,0
202506,BENIN,BEN,,,,,08,2,5.0,8,8,-1.81818181818181,BN,Benin,9.5,2.25,175,2025-06-01,0,1
202506,COMMUNITY,,CVL,BENIN,BEN,,04,1,5.0,5,5,-4.21052631578947,BN,Benin,9.5,2.25,279,2025-06-01,0,1
202506,FARMER,,AGR,,,,08,2,5.0,2,2,4.04858299595141,BN,Benin,9.5,2.25,342,2025-06-01,0,0
202506,VOTER,,CVL,,,,08,2,5.0,10,10,-2.03252032520326,BN,Benin,9.5,2.25,404,2025-06-01,0,1
202506,,,,BENIN,BEN,,08,2,5.0,5,5,-7.92951541850221,BN,Benin,9.5,2.25,440,2025-06-01,0,1
202506,,,,GOVERNMENT,,GOV,04,1,5.0,5,5,2.04918032786886,BN,Benin,9.5,2.25,460,2025-06-01,0,0
202506,BENIN,BEN,,,,,08,2,5.0,10,10,-1.68067226890756,BN,"Segbana, Alibori, Benin",10.9282,3.69429,521,2025-06-01,0,1
202506,JUNTA,,GOV,BENIN,BEN,,08,2,5.0,8,8,-3.09555854643337,BN,"Malanville, Atakora, Benin",11.8685,3.38989,603,2025-06-01,0,1
202506,FARMER,,AGR,,,,08,2,5.0,2,2,3.21428571428571,BN,Benin,9.5,2.25,639,2025-06-01,0,0
202506,WORLD HEALTH ORGANIZATION,,IGO,REPRESENTATIVES,,LEG,04,1,5.0,10,10,-6.66666666666663,BN,Benin,9.5,2.25,682,2025-06-01,0,1
202506,CIVIL SOCIETY,,CVL,GOVERNMENT,,GOV,04,1,5.0,5,5,2.04918032786886,BN,Benin,9.5,2.25,722,2025-06-01,0,0
202506,UNITED KINGDOM,GBR,,,,,08,2,5.0,10,10,1.03761348897536,BN,Benin,9.5,2.25,830,2025-06-01,0,0
202506,FARMER,,AGR,,,,08,2,5.0,1,1,3.83275261324042,BN,Benin,9.5,2.25,848,2025-06-01,0,0
202506,BENIN,BEN,,,,,08,2,5.0,2,2,-1.03092783505154,BN,Benin,9.5,2.25,854,2025-06-01,0,1
202603,BENIN,BEN,ELI,OPPOSITION PARTY,,OPP,08,2,5.0,10,10,-0.571428571428569,BN,Benin,9.5,2.25,113,2026-03-01,0,1
202603,BENIN CITY,NGA,,,,,03,1,5.0,10,10,10.2785782901056,BN,Benin,9.5,2.25,252,2026-03-01,0,0
202603,POLICE,,COP,BENIN,BEN,,08,2,5.0,8,8,-10.1827676240209,BN,Benin,9.5,2.25,445,2026-03-01,0,1
202603,VOTER,,CVL,,,,08,2,5.0,10,10,1.07758620689655,BN,Benin,9.5,2.25,602,2026-03-01,0,0
202603,WORSHIPPER,,,ABDUCTOR,,CRM,08,2,5.0,10,10,-5.56792873051225,BN,Benin,9.5,2.25,649,2026-03-01,0,1
202603,GOVERNMENT,,GOV,BENIN,BEN,,08,2,5.0,8,8,-1.37614678899083,BN,Benin,9.5,2.25,660,2026-03-01,0,1
202603,BENIN,BEN,,MAIN OPPOSITION,,OPP,08,2,5.0,10,10,0.21052631578947,BN,Benin,9.5,2.25,700,2026-03-01,0,0
202603,BENIN,BEN,,,,,08,2,5.0,20,20,5.14018691588785,BN,Benin,9.5,2.25,746,2026-03-01,0,0
202603,MEDIA,,MED,BENIN,BEN,GOV,08,2,5.0,10,10,-1.09489051094891,BN,Benin,9.5,2.25,759,2026-03-01,0,1
202603,BOSS,,BUS,,,,08,2,5.0,10,10,-6.09137055837564,BN,Benin,9.5,2.25,949,2026-03-01,0,1
202603,TELEVISION,,MED,REPRESENTATIVES,,LEG,04,1,5.0,10,10,-2.72479564032698,BN,Benin,9.5,2.25,982,2026-03-01,0,1
202603,,,,BENIN,BEN,,08,2,5.0,4,4,-2.32198142414861,BN,Benin,9.5,2.25,1007,2026-03-01,0,1
202603,OPPOSITION PARTY,,OPP,,,,08,2,5.0,10,10,4.03800475059383,BN,Benin,9.5,2.25,1017,2026-03-01,0,0
202603,BENIN,BEN,,,,,08,2,5.0,4,4,-6.50224215246637,BN,Benin,9.5,2.25,1214,2026-03-01,0,1
202603,GOVERNMENT,,GOV,TOGO,TGO,,08,2,5.0,8,8,-1.37614678899083,BN,Benin,9.5,2.25,1237,2026-03-01,0,1
202603,PRESIDENT,,GOV,,,,08,2,5.0,20,10,-0.571428571428569,BN,Benin,9.5,2.25,1255,2026-03-01,0,1
202510,BENIN CITY,NGA,,,,,08,2,5.0,3,3,-3.38753387533876,BN,Benin,9.5,2.25,19,2025-10-01,0,1
202510,NIGER,NER,,BENIN,BEN,,08,2,5.0,2,2,5.4245283018868,BN,Benin,9.5,2.25,30,2025-10-01,0,0
202510,MILITARY,,MIL,UNITED STATES,USA,,08,2,5.0,2,2,-0.78534031413613,BN,Benin,9.5,2.25,71,2025-10-01,0,1
202510,BENIN,BEN,,GHANA,GHA,,08,2,5.0,2,2,-8.68263473053896,BN,Benin,9.5,2.25,74,2025-10-01,0,1
202510,,,,RWANDA,RWA,,08,2,5.0,10,10,-8.73239436619721,BN,Benin,9.5,2.25,135,2025-10-01,0,1
202510,UNITED STATES,USA,,,,,08,2,5.0,1,1,-5.72916666666666,BN,Benin,9.5,2.25,183,2025-10-01,0,1
202510,GOVERNMENT OFFICIAL,,GOV,,,,08,2,5.0,5,5,-5.12129380053909,BN,Benin,9.5,2.25,200,2025-10-01,0,1
202510,NIGER,NER,GOV,BENIN,BEN,,08,2,5.0,1,1,5.4245283018868,BN,Benin,9.5,2.25,235,2025-10-01,0,0
202510,FRENCH,FRA,,BENIN,BEN,,08,2,5.0,10,10,-6.62251655629139,BN,Benin,9.5,2.25,267,2025-10-01,0,1
202510,BENIN,BEN,,,,,08,2,5.0,3,3,5.4245283018868,BN,Benin,9.5,2.25,322,2025-10-01,0,0
202510,FRENCH,FRA,,BENIN,BEN,,08,2,5.0,6,6,-7.05338958393948,BN,Benin,9.5,2.25,331,2025-10-01,0,1
202510,NIGERIA,NGA,,BENIN,BEN,,08,2,5.0,4,4,5.4245283018868,BN,Benin,9.5,2.25,368,2025-10-01,0,0
202510,MINIST OF AGRICULTURE,,GOV,,,,08,2,5.0,10,10,-1.64835164835165,BN,Benin,9.5,2.25,499,2025-10-01,0,1
202510,BRAZIL,BRA,,,,,08,2,5.0,4,4,-1.55945419103313,BN,Benin,9.5,2.25,598,2025-10-01,0,1
202510,,,,NIGERIA,NGA,,08,2,5.0,1,1,0.30333670374115,BN,Benin,9.5,2.25,632,2025-10-01,0,0
202510,BENIN CITY,NGA,,MINIST,,GOV,08,2,5.0,10,10,5.26315789473684,BN,Benin,9.5,2.25,679,2025-10-01,0,0
202510,ABIDJAN,CIV,,LAGOS,NGA,,08,2,5.0,6,6,-3.08441558441559,BN,Benin,9.5,2.25,689,2025-10-01,0,1
202510,AFRICA,AFR,,COTONOU,BEN,,08,2,5.0,10,10,4.21052631578947,BN,Benin,9.5,2.25,717,2025-10-01,0,0
202510,FRENCH,FRA,GOV,GOVERNANCE,,GOV,08,2,5.0,2,2,2.00267022696929,BN,Benin,9.5,2.25,720,2025-10-01,0,0
202510,BENIN,BEN,,BENIN CITY,NGA,,08,2,5.0,2,2,-3.38753387533876,BN,Benin,9.5,2.25,741,2025-10-01,0,1
202510,,,,NIGERIA,NGA,,08,2,5.0,2,2,1.75029171528588,BN,Benin,9.5,2.25,742,2025-10-01,0,0
202510,,,,NIGERIA,NGA,,08,2,5.0,2,2,1.81043663471778,BN,Benin,9.5,2.25,851,2025-10-01,0,0
202510,,,,NIGERIA,NGA,,08,2,5.0,2,2,1.64293537787513,BN,Benin,9.5,2.25,898,2025-10-01,0,0
202510,AFRICA,AFR,,,,,08,2,5.0,10,10,3.30812854442344,BN,Benin,9.5,2.25,1011,2025-10-01,0,0
202510,,,,NIGERIA,NGA,,04,1,5.0,1,1,10.1633393829401,BN,Benin,9.5,2.25,1039,2025-10-01,0,0
202510,BENIN,BEN,,GOVERNMENT,,GOV,08,2,5.0,4,4,-8.84146341463417,BN,Benin,9.5,2.25,1041,2025-10-01,0,1
202510,,,,ECOWAS,WAF,IGO,04,1,5.0,10,10,0.5730659025788,BN,Benin,9.5,2.25,1126,2025-10-01,0,0
202510,,,,STUDENT,,EDU,08,2,5.0,5,5,-2.08205756276791,BN,Benin,9.5,2.25,1181,2025-10-01,0,1
202510,LAWYER,,JUD,,,,08,2,5.0,10,10,1.57790927021697,BN,Benin,9.5,2.25,1225,2025-10-01,0,0
202510,ARGENTINA,ARG,,,,,08,2,5.0,10,10,-4.29906542056075,BN,Benin,9.5,2.25,1237,2025-10-01,0,1
202510,SCHOOL,,EDU,,,,08,2,5.0,10,10,7.10382513661202,BN,Benin,9.5,2.25,1250,2025-10-01,0,0
202510,UNITED STATES,USA,,DELEGATE,,LEG,04,1,5.0,5,5,4.60081190798376,BN,Benin,9.5,2.25,1402,2025-10-01,0,0
202510,FRENCH,FRA,GOV,GOVERNANCE,,GOV,08,2,5.0,8,8,2.00267022696929,BN,Benin,9.5,2.25,1406,2025-10-01,0,0
202510,REPRESENTATIVES,,LEG,GOVERNMENT,,GOV,04,1,5.0,5,5,3.65630712979891,BN,Benin,9.5,2.25,1485,2025-10-01,0,0
202510,BENIN,BEN,,,,,08,2,5.0,2,2,0.66533599467731,BN,Benin,9.5,2.25,1569,2025-10-01,0,0
202501,,,,TRIBUNAL,,JUD,08,2,5.0,5,5,-0.606060606060601,BN,Benin,9.5,2.25,59,2025-01-01,0,1
202501,NIGER,NER,,BENIN,BEN,,08,2,5.0,8,8,-2.75707898658719,BN,Benin,9.5,2.25,235,2025-01-01,0,1
202501,EMPEROR,,GOV,POLICE OFFICER,,COP,08,2,5.0,4,4,-8.02792321116928,BN,Benin,9.5,2.25,243,2025-01-01,0,1
202501,BENIN,BEN,,POLICE OFFICER,,COP,08,2,5.0,1,1,-8.02792321116928,BN,Benin,9.5,2.25,486,2025-01-01,0,1
202501,CORRESPONDENT,,MED,,,,08,2,5.0,10,10,-2.92397660818713,BN,Benin,9.5,2.25,602,2025-01-01,0,1
202501,CITIZEN,,CVL,,,,08,2,5.0,10,10,2.61437908496732,BN,Benin,9.5,2.25,635,2025-01-01,0,0
202501,BENIN,BEN,,,,,08,2,5.0,2,2,0.39499670836076,BN,Benin,9.5,2.25,803,2025-01-01,0,0
202501,A US,USA,,,,,08,2,5.0,10,10,-1.61550888529887,BN,Benin,9.5,2.25,947,2025-01-01,0,1
202501,FRANCE,FRA,,CHAD,TCD,,08,2,5.0,10,10,-4.4548651817116,BN,"Nioro, Benin (general), Benin",10.1966,1.5994,1178,2025-01-01,0,1
202501,PRESIDENT,,GOV,,,,08,2,5.0,10,10,-1.578073089701,BN,Benin,9.5,2.25,1345,2025-01-01,0,1
202501,ACTOR,,ELI,,,,04,1,5.0,10,10,1.42231947483589,BN,Benin,9.5,2.25,1366,2025-01-01,0,0
202501,BENIN,BEN,,GAMBIA,GMB,,08,2,5.0,8,8,2.63157894736842,BN,Benin,9.5,2.25,1410,2025-01-01,0,0
202501,,,,BENIN,BEN,,08,2,5.0,4,4,3.52941176470588,BN,Benin,9.5,2.25,1427,2025-01-01,0,0
202501,BENIN,BEN,,GAMBIA,GMB,,08,2,5.0,2,2,2.63157894736842,BN,Benin,9.5,2.25,1925,2025-01-01,0,0
202501,AFRICA,AFR,,,,,08,2,5.0,10,10,4.82456140350877,BN,Benin,9.5,2.25,2111,2025-01-01,0,0
202502,BENIN,BEN,,,,,08,2,5.0,5,5,-5.54123711340206,BN,"Porga, Atakora, Benin",11.048,0.968912,100,2025-02-01,0,1
202502,TERRORIST,,UAF,BANDIT,,CRM,08,2,5.0,3,3,-3.5490605427975,BN,Benin,9.5,2.25,190,2025-02-01,0,1
202502,GOVERNMENT,,GOV,,,,08,2,5.0,6,6,-3.40557275541796,BN,Benin,9.5,2.25,227,2025-02-01,0,1
202502,BENIN,BEN,,MINIST,,GOV,08,2,5.0,10,10,0.0615763546797998,BN,Benin,9.5,2.25,233,2025-02-01,0,0
202502,BENIN,BEN,,TERRORIST,,UAF,08,2,5.0,2,2,-3.5490605427975,BN,Benin,9.5,2.25,404,2025-02-01,0,1
202502,,,,BAYA,,,04,1,5.0,1,1,6.09619686800894,BN,Benin,9.5,2.25,606,2025-02-01,0,0
202502,BENIN,BEN,,,,,08,2,5.0,4,4,-5.30973451327433,BN,Benin,9.5,2.25,915,2025-02-01,0,1
202502,MIGRANT,,CVL,,,,08,2,5.0,10,10,1.86915887850468,BN,Benin,9.5,2.25,923,2025-02-01,0,0
202502,STATE GOVERNOR,,GOV,TERRORIST,,UAF,08,2,5.0,5,5,-3.5490605427975,BN,Benin,9.5,2.25,1474,2025-02-01,0,1
202502,STATE GOVERNOR,,GOV,BANDIT,,CRM,08,2,5.0,5,5,-3.5490605427975,BN,Benin,9.5,2.25,1483,2025-02-01,0,1
202502,BENIN,BEN,GOV,BENIN,BEN,,08,2,5.0,10,10,-1.1764705882353,BN,"Malanville, Atakora, Benin",11.8685,3.38989,1492,2025-02-01,0,1
202502,BENIN,BEN,,BANDIT,,CRM,08,2,5.0,2,2,-3.5490605427975,BN,Benin,9.5,2.25,1544,2025-02-01,0,1
202508,,,,STATE MINIST,,GOV,04,1,5.0,10,10,6.76470588235294,BN,Benin,9.5,2.25,5,2025-08-01,0,0
202508,FRANCE,FRA,,BENIN,BEN,,08,2,5.0,8,8,2.32876712328767,BN,Benin,9.5,2.25,105,2025-08-01,0,0
202508,NIGERIA,NGA,,TERRORIST,,UAF,08,2,5.0,3,3,-5.81395348837209,BN,Benin,9.5,2.25,134,2025-08-01,0,1
202508,GOVERNMENT,,GOV,,,,08,2,5.0,10,10,-6.92266089778259,BN,Benin,9.5,2.25,145,2025-08-01,0,1
202508,,,,BENIN,BEN,,08,2,5.0,5,5,1.11856823266219,BN,Benin,9.5,2.25,212,2025-08-01,0,0
202508,,,,BENIN,BEN,,08,2,5.0,4,4,-1.69491525423729,BN,Benin,9.5,2.25,213,2025-08-01,0,1
202508,BENIN,BEN,,ADMINISTRATION,,GOV,08,2,5.0,4,4,-0.45662100456621,BN,Benin,9.5,2.25,289,2025-08-01,0,1
202508,TERRORIST,,UAF,,,,08,2,5.0,2,2,-5.81395348837209,BN,Benin,9.5,2.25,304,2025-08-01,0,1
202508,FRANCE,FRA,,BENIN,BEN,,08,2,5.0,8,8,2.35457063711911,BN,Benin,9.5,2.25,328,2025-08-01,0,0
202508,ENGINEER,,CVL,AUTHORITIES,,GOV,04,1,5.0,5,5,2.57731958762887,BN,Benin,9.5,2.25,401,2025-08-01,0,0
202508,GOVERNMENT,,GOV,BENINESE,BEN,,04,1,5.0,8,8,-7.32064421669107,BN,Benin,9.5,2.25,405,2025-08-01,0,1
202508,MINIST FOR FOREIGN,,GOV,NIGERIAN,NGA,,08,2,5.0,2,2,-4.75352112676056,BN,Benin,9.5,2.25,419,2025-08-01,0,1
202508,CROOK,,CRM,,,,08,2,5.0,10,10,-5.50688360450563,BN,Benin,9.5,2.25,561,2025-08-01,0,1
202508,GOVERNOR,,GOV,SCHOOL,,EDU,08,2,5.0,5,5,-0.59171597633136,BN,Benin,9.5,2.25,581,2025-08-01,0,1
202508,NIGERIA,NGA,,TERRORIST,,UAF,08,2,5.0,3,3,-5.81395348837209,BN,Benin,9.5,2.25,628,2025-08-01,0,1
202508,HOSPITAL,,HLH,,,,08,2,5.0,4,4,4.20499342969777,BN,Benin,9.5,2.25,639,2025-08-01,0,0
202508,BENIN,BEN,,,,,08,2,5.0,3,3,-0.495867768595041,BN,Benin,9.5,2.25,699,2025-08-01,0,1
202508,GOVERNOR,,GOV,SCHOOL,,EDU,08,2,5.0,5,5,-0.59171597633136,BN,Benin,9.5,2.25,833,2025-08-01,0,1
202508,,,,HEALTH PROFESSIONAL,,HLH,04,1,5.0,10,10,1.62866449511401,BN,Benin,9.5,2.25,988,2025-08-01,0,0
202508,GOVERNMENT,,GOV,,,,08,2,5.0,10,10,2.67558528428094,BN,Benin,9.5,2.25,1010,2025-08-01,0,0
202508,MINIST FOR FOREIGN,,GOV,NIGERIAN,NGA,,08,2,5.0,6,6,-4.75352112676056,BN,Benin,9.5,2.25,1143,2025-08-01,0,1
202508,UEMOA,WAF,IGO,,,,08,2,5.0,10,10,-2.28452751817238,BN,Benin,9.5,2.25,1196,2025-08-01,0,1
202508,ACCRA,GHA,,DEALER,,CRM,08,2,5.0,1,1,-7.5,BN,Benin,9.5,2.25,1401,2025-08-01,0,1
202508,VOTER,,CVL,,,,08,2,5.0,10,10,-0.696864111498262,BN,Benin,9.5,2.25,1409,2025-08-01,0,1
202508,,,,GOVERNMENT,,GOV,04,1,5.0,10,10,5.3921568627451,BN,Benin,9.5,2.25,1468,2025-08-01,0,0
202508,BENIN,BEN,EDU,ADMINISTRATION,,GOV,08,2,5.0,6,6,-0.45662100456621,BN,Benin,9.5,2.25,1483,2025-08-01,0,1
202508,HOSPITAL,,HLH,,,,08,2,5.0,4,4,4.20499342969777,BN,Benin,9.5,2.25,1484,2025-08-01,0,0
202602,MINIST OF GOVERNMENT,,GOV,PARLIAMENT,,LEG,08,2,5.0,10,10,-3.90625,BN,Benin,9.5,2.25,4,2026-02-01,0,1
202602,SCHOOL,,EDU,,,,08,2,5.0,10,10,-1.82291666666666,BN,Benin,9.5,2.25,49,2026-02-01,0,1
202602,CARTEL,,CRM,,,,08,2,5.0,5,5,-7.87172011661807,BN,Benin,9.5,2.25,53,2026-02-01,0,1
202602,BENIN,BEN,,,,,08,2,5.0,10,10,-5.15021459227467,BN,"Borgou, Borgou, Benin",9.75,2.75,60,2026-02-01,0,1
202602,,,,BENIN,BEN,,08,2,5.0,10,10,-3.94431554524362,BN,Benin,9.5,2.25,116,2026-02-01,0,1
202602,JUDGE,,JUD,POLICE,,COP,08,2,5.0,5,5,-10.2661596958175,BN,Benin,9.5,2.25,180,2026-02-01,0,1
202602,BENIN,BEN,,,,,08,2,5.0,4,4,-9.03010033444811,BN,Benin,9.5,2.25,183,2026-02-01,0,1
202602,UNIVERSITY,,EDU,BRITISH,GBR,,08,2,5.0,1,1,-0.17152658662093,BN,Benin,9.5,2.25,459,2026-02-01,0,1
202602,NIGER,NER,,BENIN,BEN,,08,2,5.0,10,10,-7.53968253968254,BN,Benin,9.5,2.25,480,2026-02-01,0,1
202602,RUSSIA,RUS,,BENIN,BEN,,08,2,5.0,10,10,-4.14937759336099,BN,Benin,9.5,2.25,484,2026-02-01,0,1
202602,FIRST LADY,,ELI,,,,08,2,5.0,5,5,-1.15798180314309,BN,Benin,9.5,2.25,502,2026-02-01,0,1
202602,BENIN,BEN,GOV,NIGERIA,NGA,,08,2,5.0,2,2,-2.16606498194946,BN,Benin,9.5,2.25,503,2026-02-01,0,1
202602,RUSSIA,RUS,,CITIZEN,,CVL,08,2,5.0,10,10,-2.95566502463054,BN,Benin,9.5,2.25,531,2026-02-01,0,1
202602,BENIN,BEN,,CANADA,CAN,,08,2,5.0,1,1,-7.48299319727892,BN,Benin,9.5,2.25,562,2026-02-01,0,1
202602,PRESIDENT,,GOV,,,,08,2,5.0,10,10,0.467289719626169,BN,Benin,9.5,2.25,574,2026-02-01,0,0
202602,RESIDENTS,,CVL,BENIN,BEN,,08,2,5.0,10,10,-8.46394984326019,BN,"Segbana, Alibori, Benin",10.9282,3.69429,637,2026-02-01,0,1
202602,NIGERIA,NGA,,,,,08,2,5.0,1,1,1.1472275334608,BN,"Segbana, Alibori, Benin",10.9282,3.69429,644,2026-02-01,0,0
202602,,,,BENIN,BEN,,08,2,5.0,2,2,-4.33673469387755,BN,Benin,9.5,2.25,734,2026-02-01,0,1
